EmplID - Employee Name,Employee - EmplID - Job Title,Terminal,Workforce Callout Number,Call out Reasons,Related Employee,Shift,Date Created
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,FMLA,41462,AM and PM,05-30-2023 03:12 AM
aatikun,BUS ATTENDANT,New York Ave,+(793) 611-8188,Unscheduled Sick Leave,67663,AM and PM,05-30-2023 03:03 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Unscheduled Sick Leave,42180,AM and PM,05-30-2023 01:43 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Annual Leave - Unscheduled,101589,AM,05-30-2023 01:39 AM
aanand,BUS ATTENDANT,New York Ave,+(136) 568-3002,FMLA,42141,AM and PM,05-30-2023 01:03 AM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Paid Family Leave,112092,AM and PM,05-29-2023 10:22 PM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Paid Family Leave,112092,PM,05-29-2023 08:53 PM
abbas,Bus Attendant,New York Ave,+(225) 667-4231,Late to Work,123588,PM,05-26-2023 01:16 PM
aajad,Bus Attendant,New York Ave,+(465) 353-2371,Unscheduled Sick Leave,53347,PM,05-26-2023 12:07 PM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Unscheduled Sick Leave,41958,PM,05-26-2023 12:05 PM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Annual Leave - Unscheduled,42232,PM,05-26-2023 12:02 PM
abdulla,BUS ATTENDANT,New York Ave,+(739) 925-1468,Unscheduled Sick Leave,42818,PM,05-26-2023 11:58 AM
aavesh,Bus Attendant,New York Ave,+(420) 335-4215,Unscheduled Sick Leave,59648,PM,05-26-2023 11:55 AM
abhinwav,MOTOR VEHICLE OPERATOR,New York Ave,+(638) 973-9607,Unscheduled Sick Leave,42385,PM,05-26-2023 11:41 AM
aakib,Bus Attendant,New York Ave,+(470) 199-4516,Unscheduled Sick Leave,41431,PM,05-26-2023 11:14 AM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,PM,05-26-2023 11:08 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,Unscheduled Sick Leave,68058,PM,05-26-2023 11:06 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Annual Leave - Unscheduled,101589,AM,05-26-2023 08:38 AM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Annual Leave - Unscheduled,41484,AM and PM,05-26-2023 07:10 AM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Late to Work,41484,AM,05-26-2023 07:01 AM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Unscheduled Sick Leave,41958,AM,05-26-2023 06:21 AM
aatikun,BUS ATTENDANT,New York Ave,+(793) 611-8188,Late to Work,67663,AM,05-26-2023 05:49 AM
aashif,Bus Attendant,New York Ave,+(156) 152-8823,Unscheduled Sick Leave,97504,AM and PM,05-26-2023 05:17 AM
aakas,Bus Attendant,New York Ave,+(385) 793-1119,Unscheduled Sick Leave,123310,AM and PM,05-26-2023 04:46 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Unscheduled Sick Leave,111881,AM and PM,05-26-2023 04:03 AM
aanchal,Bus Attendant,New York Ave,+(931) 402-1644,Unscheduled Sick Leave,112095,AM and PM,05-26-2023 01:31 AM
aashiya,MOTOR VEHICLE OPERATOR,New York Ave,+(352) 508-8971,Unscheduled Sick Leave,41078,AM and PM,05-26-2023 12:50 AM
aashif,Bus Attendant,New York Ave,+(156) 152-8823,Unscheduled Sick Leave,97504,AM and PM,05-26-2023 12:12 AM
aasu,Motor Vehicle Operator,New York Ave,+(635) 264-6237,Unscheduled Sick Leave,106706,AM and PM,05-25-2023 10:11 PM
aash,Bus Attendant,New York Ave,+(708) 824-1855,FMLA,109486,AM and PM,05-25-2023 08:35 PM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,PM,05-25-2023 02:40 PM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Late to Work,42232,PM,05-25-2023 12:19 PM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,PM,05-25-2023 12:08 PM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,PM,05-25-2023 10:20 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Late to Work,42232,AM,05-25-2023 07:17 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Late to Work,42232,PM,05-25-2023 07:15 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Late to Work,42550,AM,05-25-2023 06:15 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Unscheduled Sick Leave,101589,AM,05-25-2023 05:57 AM
aazad,BUS ATTENDANT,New York Ave,+(312) 295-6392,Unscheduled Sick Leave,43185,AM and PM,05-25-2023 05:34 AM
aashiya,MOTOR VEHICLE OPERATOR,New York Ave,+(352) 508-8971,Unscheduled Sick Leave,41078,AM and PM,05-25-2023 05:01 AM
aayana,MOTOR VEHICLE OPERATOR,New York Ave,+(655) 959-4018,Unscheduled Sick Leave,41472,AM and PM,05-25-2023 03:11 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,AM and PM,05-25-2023 02:38 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,PM,05-24-2023 02:00 PM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Annual Leave - Unscheduled,101589,PM,05-24-2023 12:18 PM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Annual Leave - Unscheduled,42232,PM,05-24-2023 12:17 PM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,PM,05-24-2023 11:56 AM
aasish,MOTOR VEHICLE OPERATOR,New York Ave,+(741) 955-1339,Unscheduled Sick Leave,41819,AM and PM,05-24-2023 06:27 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Late to Work,42180,AM,05-24-2023 06:10 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Annual Leave - Unscheduled,101589,AM,05-24-2023 06:07 AM
aanad,Motor Vehicle Operator,New York Ave,+(428) 408-8760,Unscheduled Sick Leave,42381,AM and PM,05-24-2023 05:14 AM
aadesh,BUS ATTENDANT,New York Ave,+(953) 638-6905,FMLA,41452,AM and PM,05-24-2023 04:27 AM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Paid Family Leave,112092,AM and PM,05-23-2023 11:58 PM
aashif,Bus Attendant,New York Ave,+(156) 152-8823,Unscheduled Sick Leave,97504,AM and PM,05-23-2023 11:46 PM
aash,Bus Attendant,New York Ave,+(708) 824-1855,FMLA,109486,AM and PM,05-23-2023 10:41 PM
aansi,Bus Attendant,New York Ave,+(576) 666-5406,Annual Leave - Unscheduled,108814,PM,05-23-2023 09:19 PM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Annual Leave - Unscheduled,101589,PM,05-23-2023 12:10 PM
aakas,Bus Attendant,New York Ave,+(385) 793-1119,Unscheduled Sick Leave,123310,PM,05-23-2023 11:29 AM
aarif,Bus Attendant,New York Ave,+(638) 953-9370,Unscheduled sick leave for 3 or more days,128169,AM and PM,05-23-2023 10:46 AM
abdulla,BUS ATTENDANT,New York Ave,+(739) 925-1468,Late to Work,42818,AM,05-23-2023 05:38 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,AM and PM,05-23-2023 05:35 AM
abdul,BUS ATTENDANT,New York Ave,+(242) 650-4685,Unscheduled Sick Leave,42536,AM and PM,05-23-2023 05:07 AM
aaliya,Bus Attendant,New York Ave,+(764) 903-1459,Paid Family Leave,109474,AM and PM,05-23-2023 04:51 AM
aarif,Bus Attendant,New York Ave,+(638) 953-9370,Unscheduled Sick Leave,128169,AM and PM,05-23-2023 04:50 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,AM and PM,05-23-2023 04:32 AM
aanchal,Bus Attendant,New York Ave,+(931) 402-1644,Unscheduled Sick Leave,112095,AM,05-23-2023 04:19 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,FMLA,41462,AM and PM,05-23-2023 04:16 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Annual Leave - Unscheduled,101589,AM,05-23-2023 04:09 AM
abbal,BUS ATTENDANT,New York Ave,+(887) 897-1655,Unscheduled Sick Leave,42415,AM and PM,05-23-2023 03:31 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,AM and PM,05-23-2023 02:48 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Unscheduled Sick Leave,42180,AM and PM,05-23-2023 02:31 AM
abhinwav,MOTOR VEHICLE OPERATOR,New York Ave,+(638) 973-9607,Unscheduled Sick Leave,42385,AM and PM,05-22-2023 11:36 PM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Annual Leave - Unscheduled,41958,PM,05-22-2023 12:04 PM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Unscheduled Sick Leave,109679,PM,05-22-2023 11:28 AM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,PM,05-22-2023 11:02 AM
aanad,Motor Vehicle Operator,New York Ave,+(428) 408-8760,Unscheduled Sick Leave,42381,AM and PM,05-22-2023 05:55 AM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Annual Leave - Unscheduled,41958,AM,05-22-2023 05:45 AM
aarif,Bus Attendant,New York Ave,+(638) 953-9370,Unscheduled Sick Leave,128169,AM and PM,05-22-2023 05:32 AM
aakar,MOTOR VEHICLE OPERATOR,New York Ave,+(565) 326-9986,Unscheduled Sick Leave,42917,AM and PM,05-22-2023 05:06 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Annual Leave - Unscheduled,42232,AM and PM,05-22-2023 05:02 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,AM and PM,05-22-2023 04:09 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,AM and PM,05-22-2023 01:01 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Annual Leave - Unscheduled,42180,AM and PM,05-22-2023 12:04 AM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,FMLA,97105,AM and PM,05-21-2023 11:16 PM
aanik,MOTOR VEHICLE OPERATOR,New York Ave,+(351) 864-4673,Unscheduled Sick Leave,42219,AM and PM,05-21-2023 11:05 PM
abbas,Bus Attendant,New York Ave,+(225) 667-4231,Unscheduled Sick Leave,123588,AM and PM,05-21-2023 06:12 PM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Unscheduled Sick Leave,41958,PM,05-19-2023 12:17 PM
aakas,Bus Attendant,New York Ave,+(385) 793-1119,Unscheduled Sick Leave,123310,PM,05-19-2023 11:50 AM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Paid Family Leave,112092,PM,05-19-2023 11:13 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Unscheduled Sick Leave,101589,AM,05-19-2023 07:49 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,05-19-2023 06:13 AM
aanad,Motor Vehicle Operator,New York Ave,+(428) 408-8760,Unscheduled Sick Leave,42381,AM and PM,05-19-2023 05:42 AM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Unscheduled Sick Leave,41858,AM,05-19-2023 04:58 AM
aafrin,MOTOR VEHICLE OPERATOR,New York Ave,+(432) 988-6147,Unscheduled Sick Leave,41783,AM and PM,05-19-2023 03:29 AM
aarav,MOTOR VEHICLE OPERATOR,New York Ave,+(943) 565-4242,Unscheduled Sick Leave,41106,AM and PM,05-19-2023 03:06 AM
aayush,BUS ATTENDANT,New York Ave,+(170) 959-2458,Unscheduled Sick Leave,42036,AM and PM,05-19-2023 02:49 AM
aakib,Bus Attendant,New York Ave,+(470) 199-4516,Unscheduled Sick Leave,41431,AM and PM,05-19-2023 02:29 AM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,AM and PM,05-19-2023 12:00 AM
aasu,Motor Vehicle Operator,New York Ave,+(635) 264-6237,Unscheduled Sick Leave,106706,AM and PM,05-18-2023 10:15 PM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,AM and PM,05-18-2023 10:11 PM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,Unscheduled Sick Leave,113159,AM and PM,05-18-2023 07:02 PM
aanik,MOTOR VEHICLE OPERATOR,New York Ave,+(351) 864-4673,Annual Leave - Unscheduled,42219,PM,05-18-2023 05:51 PM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,PM,05-18-2023 11:43 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,FMLA,107306,PM,05-18-2023 11:40 AM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,PM,05-18-2023 11:03 AM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,AM,05-18-2023 11:01 AM
aakanksha,Bus Attendant,New York Ave,+(866) 993-3434,Unscheduled Sick Leave,41143,PM,05-18-2023 10:40 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Annual Leave - Unscheduled,42232,AM,05-18-2023 08:15 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Late to Work,42232,AM,05-18-2023 07:11 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Late to Work,101589,AM,05-18-2023 07:06 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Late to Work,42550,AM,05-18-2023 06:26 AM
aadesh,BUS ATTENDANT,New York Ave,+(953) 638-6905,FMLA,41452,AM and PM,05-18-2023 05:18 AM
aashiya,MOTOR VEHICLE OPERATOR,New York Ave,+(352) 508-8971,Unscheduled Sick Leave,41078,AM and PM,05-18-2023 05:02 AM
aasish,MOTOR VEHICLE OPERATOR,New York Ave,+(741) 955-1339,Unscheduled Sick Leave,41819,AM and PM,05-18-2023 04:48 AM
abdullah,BUS ATTENDANT,New York Ave,+(177) 127-1834,Unscheduled Sick Leave,41925,AM,05-17-2023 11:24 PM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Unscheduled Sick Leave,101589,PM,05-17-2023 01:52 PM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Unscheduled Sick Leave,41484,PM,05-17-2023 12:48 PM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Unscheduled Sick Leave,111881,PM,05-17-2023 09:56 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled Sick Leave,42550,AM and PM,05-17-2023 06:30 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Late to Work,42180,AM,05-17-2023 06:14 AM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Unscheduled Sick Leave,41484,AM,05-17-2023 06:13 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,AM,05-17-2023 05:46 AM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Paid Family Leave,112092,AM,05-17-2023 05:03 AM
aanchal,Bus Attendant,New York Ave,+(931) 402-1644,Unscheduled Sick Leave,112095,AM and PM,05-17-2023 04:47 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Unscheduled Sick Leave,42232,AM and PM,05-17-2023 04:26 AM
aarifun,BUS ATTENDANT,New York Ave,+(379) 284-5251,Unscheduled Sick Leave,41678,AM and PM,05-17-2023 04:07 AM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,AM and PM,05-16-2023 10:13 PM
aanad,Motor Vehicle Operator,New York Ave,+(428) 408-8760,Unscheduled Sick Leave,42381,PM,05-16-2023 12:31 PM
aardhna,Bus Attendant,New York Ave,+(314) 549-5819,Unscheduled Sick Leave,123316,PM,05-16-2023 11:09 AM
aabid,Bus Attendant,New York Ave,+(230) 632-4236,Unscheduled Sick Leave,31036,PM,05-16-2023 10:56 AM
aakas,Bus Attendant,New York Ave,+(385) 793-1119,Unscheduled Sick Leave,123310,AM and PM,05-16-2023 06:24 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled Sick Leave,42550,AM,05-16-2023 05:31 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,FMLA,41462,AM and PM,05-16-2023 04:34 AM
aarifun,BUS ATTENDANT,New York Ave,+(379) 284-5251,Unscheduled Sick Leave,41678,AM and PM,05-16-2023 04:32 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled sick leave for 3 or more days,103558,AM and PM,05-16-2023 04:08 AM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Paid Family Leave,112092,AM and PM,05-16-2023 01:10 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Unscheduled Sick Leave,101589,AM and PM,05-16-2023 01:04 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Unscheduled Sick Leave,42180,AM and PM,05-16-2023 12:02 AM
aanad,Motor Vehicle Operator,New York Ave,+(428) 408-8760,Unscheduled Sick Leave,42381,PM,05-15-2023 01:12 PM
aakib,Bus Attendant,New York Ave,+(470) 199-4516,Unscheduled Sick Leave,41431,PM,05-15-2023 11:49 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,PM,05-15-2023 11:12 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,PM,05-15-2023 10:40 AM
aakib,Bus Attendant,New York Ave,+(470) 199-4516,Unscheduled Sick Leave,41431,AM,05-15-2023 06:38 AM
aaliya,Bus Attendant,New York Ave,+(764) 903-1459,Unscheduled Sick Leave,109474,AM and PM,05-15-2023 05:38 AM
abdullah,BUS ATTENDANT,New York Ave,+(177) 127-1834,Unscheduled Sick Leave,41925,AM and PM,05-15-2023 04:51 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,AM,05-15-2023 04:46 AM
abdulla,BUS ATTENDANT,New York Ave,+(739) 925-1468,Unscheduled Sick Leave,42818,AM and PM,05-15-2023 04:26 AM
aamosh,BUS ATTENDANT,New York Ave,+(116) 775-4786,Annual Leave - Unscheduled,41297,AM and PM,05-15-2023 04:26 AM
abdul,BUS ATTENDANT,New York Ave,+(242) 650-4685,Unscheduled Sick Leave,42536,AM and PM,05-15-2023 04:03 AM
aashis,BUS ATTENDANT,New York Ave,+(675) 347-8112,FMLA,41752,AM and PM,05-15-2023 02:45 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Annual Leave - Unscheduled,42180,AM and PM,05-15-2023 01:36 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,FMLA,41462,AM and PM,05-15-2023 01:32 AM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,Unscheduled Sick Leave,97105,AM,05-14-2023 11:34 PM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,AM and PM,05-14-2023 09:30 PM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Unscheduled Sick Leave,112092,AM and PM,05-14-2023 09:11 PM
aashi,MOTOR VEHICLE OPERATOR,New York Ave,+(698) 421-3403,Unscheduled Sick Leave,56872,PM,05-12-2023 02:05 PM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,PM,05-12-2023 01:01 PM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Annual Leave - Unscheduled,42232,PM,05-12-2023 12:02 PM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,PM,05-12-2023 11:58 AM
abbas,Bus Attendant,New York Ave,+(225) 667-4231,Unscheduled Sick Leave,123588,PM,05-12-2023 11:47 AM
aanad,Motor Vehicle Operator,New York Ave,+(428) 408-8760,Annual Leave - Unscheduled,42381,PM,05-12-2023 11:42 AM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Annual Leave - Unscheduled,41858,PM,05-12-2023 11:38 AM
aajiv,MOTOR VEHICLE OPERATOR,New York Ave,+(356) 393-9119,Unscheduled Sick Leave,54763,PM,05-12-2023 11:34 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,Annual Leave - Unscheduled,68058,PM,05-12-2023 11:25 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Annual Leave - Unscheduled,109679,PM,05-12-2023 11:12 AM
abbal,BUS ATTENDANT,New York Ave,+(887) 897-1655,Unscheduled Sick Leave,42415,PM,05-12-2023 10:43 AM
aansi,Bus Attendant,New York Ave,+(576) 666-5406,Annual Leave - Unscheduled,108814,PM,05-12-2023 10:27 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Late to Work,101589,AM,05-12-2023 06:31 AM
aanad,Motor Vehicle Operator,New York Ave,+(428) 408-8760,Annual Leave - Unscheduled,42381,AM,05-12-2023 05:58 AM
aajad,Bus Attendant,New York Ave,+(465) 353-2371,Late to Work,53347,AM,05-12-2023 05:40 AM
aadesh,BUS ATTENDANT,New York Ave,+(953) 638-6905,FMLA,41452,AM and PM,05-12-2023 05:35 AM
aakar,MOTOR VEHICLE OPERATOR,New York Ave,+(565) 326-9986,Unscheduled Sick Leave,42917,AM and PM,05-12-2023 05:03 AM
aakas,Bus Attendant,New York Ave,+(385) 793-1119,Unscheduled Sick Leave,123310,AM and PM,05-12-2023 04:58 AM
aakanksha,Bus Attendant,New York Ave,+(866) 993-3434,Unscheduled Sick Leave,41143,AM and PM,05-12-2023 04:55 AM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Late to Work,41858,AM,05-12-2023 04:45 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,AM and PM,05-12-2023 03:25 AM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,AM and PM,05-11-2023 09:38 PM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,PM,05-11-2023 02:05 PM
aanchal,Bus Attendant,New York Ave,+(931) 402-1644,Unscheduled Sick Leave,112095,PM,05-11-2023 12:31 PM
aakanksha,Bus Attendant,New York Ave,+(866) 993-3434,Unscheduled Sick Leave,41143,PM,05-11-2023 12:02 PM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,PM,05-11-2023 11:54 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Annual Leave - Unscheduled,109679,PM,05-11-2023 11:35 AM
aash,Bus Attendant,New York Ave,+(708) 824-1855,Annual Leave - Unscheduled,109486,PM,05-11-2023 10:28 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,PM,05-11-2023 10:25 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Late to Work,103558,AM,05-11-2023 06:04 AM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Unscheduled Sick Leave,41484,AM,05-11-2023 05:49 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Unscheduled Sick Leave,101589,AM and PM,05-11-2023 05:30 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,AM,05-11-2023 04:15 AM
aash,Bus Attendant,New York Ave,+(708) 824-1855,FMLA,109486,AM and PM,05-11-2023 04:02 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Annual Leave - Unscheduled,111881,AM and PM,05-11-2023 03:51 AM
aajiv,MOTOR VEHICLE OPERATOR,New York Ave,+(356) 393-9119,Unscheduled Sick Leave,54763,AM and PM,05-11-2023 03:13 AM
aajad,Bus Attendant,New York Ave,+(465) 353-2371,Unscheduled Sick Leave,53347,AM and PM,05-11-2023 02:42 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled Sick Leave,42550,AM and PM,05-10-2023 11:24 PM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Unscheduled Sick Leave,41484,PM,05-10-2023 12:21 PM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,Unscheduled Sick Leave,42232,PM,05-10-2023 12:05 PM
aashia,Bus Attendant,New York Ave,+(227) 497-5221,Paid Family Leave,112092,PM,05-10-2023 11:54 AM
aarav,MOTOR VEHICLE OPERATOR,New York Ave,+(943) 565-4242,Unscheduled Sick Leave,41106,PM,05-10-2023 11:22 AM
aanchal,Bus Attendant,New York Ave,+(931) 402-1644,Unscheduled Sick Leave,112095,PM,05-10-2023 11:17 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,Unscheduled Sick Leave,68058,PM,05-10-2023 10:09 AM
abash,MOTOR VEHICLE OPERATOR,New York Ave,+(719) 859-1445,Unscheduled Sick Leave,41435,AM and PM,05-10-2023 06:51 AM
aanchal,Bus Attendant,New York Ave,+(931) 402-1644,Unscheduled Sick Leave,112095,AM,05-10-2023 05:42 AM
aamil,Bus Attendant,New York Ave,+(189) 279-1327,Late to Work,111881,AM,05-10-2023 05:30 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,FMLA,41462,AM and PM,05-10-2023 05:21 AM
aafrin,MOTOR VEHICLE OPERATOR,New York Ave,+(432) 988-6147,Unscheduled Sick Leave,41783,AM and PM,05-10-2023 03:32 AM
aatikun,BUS ATTENDANT,New York Ave,+(793) 611-8188,Unscheduled Sick Leave,67663,AM and PM,05-10-2023 03:19 AM
aayana,MOTOR VEHICLE OPERATOR,New York Ave,+(655) 959-4018,Unscheduled Sick Leave,41472,AM and PM,05-10-2023 02:36 AM
